"observation_id","scenario","gender","age","race","disability_status","nationality","education","field_of_study","cover_letter","recommendations","experience","chosen"
1782,"choose","Non-binary",35,"White","Mental health history","Canadian","Bachelor Degree","Closely related","Personalized","Average","0-2 years",1
1783,"choose","Male",40,"Black","Physical disability","German","Bachelor Degree","Unrelated","Personalized","Below average","0-2 years",0
1784,"choose","Male",40,"Black","None stated","Indian","Bachelor Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
1785,"choose","Male",40,"White","Mental health history","German","Associate Degree","Unrelated","Personalized","Average","3-7 years",1
1786,"choose","Female",40,"Black","Mental health history","Mexican","Associate Degree","Unrelated","Unpersonalized","Above average","10+ years",0
1787,"choose","Female",45,"Asian","None stated","German","Master Degree","Unrelated","Personalized","Average","10+ years",0
1788,"choose","Female",50,"Hispanic","None stated","American","Master Degree","Closely related","Unpersonalized","Average","10+ years",1
1789,"choose","Male",45,"Hispanic","Mental health history","Canadian","Associate Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
1790,"choose","Non-binary",40,"White","None stated","Mexican","Associate Degree","Somewhat related","Personalized","Average","10+ years",1
1791,"choose","Female",40,"Hispanic","Mental health history","American","Associate Degree","Unrelated","Personalized","Below average","3-7 years",0
1792,"choose","Male",35,"Black","Mental health history","Mexican","Master Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
1793,"choose","Male",55,"Asian","Physical disability","Canadian","Bachelor Degree","Somewhat related","Personalized","Average","10+ years",1
1794,"choose","Female",30,"Asian","Physical disability","Canadian","Bachelor Degree","Unrelated","Unpersonalized","Average","10+ years",1
1795,"choose","Male",45,"Hispanic","Mental health history","Canadian","Master Degree","Unrelated","Personalized","Below average","3-7 years",0
1796,"choose","Non-binary",50,"Hispanic","Mental health history","American","Bachelor Degree","Somewhat related","Personalized","Below average","10+ years",1
1797,"choose","Male",35,"White","None stated","Canadian","Associate Degree","Somewhat related","Personalized","Above average","3-7 years",1
1798,"choose","Male",40,"Hispanic","Physical disability","American","Master Degree","Unrelated","Unpersonalized","Average","10+ years",0
1799,"choose","Female",30,"Black","None stated","Canadian","Bachelor Degree","Closely related","Personalized","Above average","10+ years",1
1800,"choose","Non-binary",55,"White","Physical disability","Canadian","Associate Degree","Unrelated","Unpersonalized","Above average","3-7 years",1
1801,"choose","Male",40,"Black","Mental health history","American","Bachelor Degree","Unrelated","Personalized","Below average","0-2 years",0
1802,"choose","Male",50,"Hispanic","None stated","Mexican","Master Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1803,"choose","Male",30,"Hispanic","None stated","Indian","Associate Degree","Closely related","Unpersonalized","Below average","3-7 years",0
1804,"choose","Male",40,"Black","None stated","Mexican","Master Degree","Unrelated","Unpersonalized","Below average","3-7 years",0
1805,"choose","Male",50,"White","Mental health history","German","Associate Degree","Closely related","Personalized","Average","3-7 years",1
1806,"choose","Non-binary",50,"Black","None stated","Mexican","Bachelor Degree","Unrelated","Personalized","Above average","0-2 years",0
1807,"choose","Female",50,"White","Physical disability","American","Master Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1808,"choose","Male",55,"Hispanic","None stated","American","Master Degree","Unrelated","Personalized","Below average","10+ years",0
1809,"choose","Female",30,"Hispanic","Mental health history","Canadian","Master Degree","Unrelated","Personalized","Below average","0-2 years",0
1810,"choose","Female",40,"Black","Physical disability","Indian","Associate Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1811,"choose","Male",50,"Asian","Physical disability","American","Associate Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1812,"choose","Non-binary",30,"Hispanic","None stated","German","Associate Degree","Closely related","Personalized","Average","3-7 years",1
1813,"choose","Female",35,"White","Mental health history","Canadian","Associate Degree","Somewhat related","Unpersonalized","Below average","10+ years",0
1814,"choose","Non-binary",35,"White","None stated","Canadian","Bachelor Degree","Unrelated","Personalized","Average","3-7 years",1
1815,"choose","Non-binary",55,"White","Mental health history","German","Master Degree","Unrelated","Personalized","Below average","3-7 years",0
1816,"choose","Male",45,"Black","None stated","Canadian","Bachelor Degree","Closely related","Personalized","Below average","0-2 years",0
1817,"choose","Non-binary",35,"White","Physical disability","Mexican","Associate Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1818,"choose","Non-binary",50,"Hispanic","None stated","Canadian","Bachelor Degree","Closely related","Unpersonalized","Above average","10+ years",1
1819,"choose","Female",30,"Asian","Physical disability","Indian","Bachelor Degree","Closely related","Personalized","Above average","0-2 years",1
1820,"choose","Female",30,"Hispanic","Physical disability","Indian","Associate Degree","Unrelated","Personalized","Average","0-2 years",0
1821,"choose","Non-binary",50,"Hispanic","None stated","Indian","Associate Degree","Somewhat related","Personalized","Above average","3-7 years",1
1822,"choose","Female",55,"Black","Physical disability","German","Master Degree","Somewhat related","Personalized","Below average","0-2 years",0
1823,"choose","Male",30,"White","Mental health history","Canadian","Bachelor Degree","Unrelated","Unpersonalized","Below average","10+ years",1
1824,"choose","Male",30,"Asian","Physical disability","American","Master Degree","Unrelated","Personalized","Average","10+ years",1
1825,"choose","Female",50,"Black","Physical disability","American","Associate Degree","Closely related","Unpersonalized","Average","3-7 years",1
1826,"choose","Female",30,"Black","None stated","Mexican","Master Degree","Closely related","Unpersonalized","Below average","10+ years",1
1827,"choose","Non-binary",55,"Asian","None stated","Indian","Bachelor Degree","Closely related","Unpersonalized","Below average","10+ years",0
1828,"choose","Female",40,"Asian","Physical disability","Canadian","Associate Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
1829,"choose","Female",40,"Asian","Mental health history","German","Master Degree","Unrelated","Unpersonalized","Average","10+ years",0
1830,"choose","Non-binary",45,"Asian","None stated","American","Bachelor Degree","Closely related","Personalized","Average","3-7 years",1
1831,"choose","Female",35,"White","Mental health history","American","Associate Degree","Closely related","Unpersonalized","Below average","3-7 years",0
1832,"choose","Female",30,"White","Physical disability","Indian","Bachelor Degree","Unrelated","Unpersonalized","Above average","10+ years",0
1833,"choose","Non-binary",30,"Hispanic","None stated","Canadian","Bachelor Degree","Closely related","Personalized","Average","3-7 years",1
1834,"choose","Non-binary",35,"Black","None stated","Indian","Master Degree","Closely related","Personalized","Average","3-7 years",1
1835,"choose","Female",40,"Asian","None stated","Mexican","Bachelor Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1836,"choose","Non-binary",40,"Asian","None stated","Canadian","Master Degree","Closely related","Unpersonalized","Below average","0-2 years",0
1837,"choose","Female",55,"Hispanic","Physical disability","Canadian","Master Degree","Somewhat related","Personalized","Below average","10+ years",1
1838,"choose","Female",50,"Hispanic","Mental health history","Canadian","Associate Degree","Unrelated","Unpersonalized","Below average","3-7 years",0
1839,"choose","Female",55,"White","None stated","Mexican","Master Degree","Closely related","Personalized","Above average","10+ years",1
1840,"choose","Female",35,"Asian","Physical disability","German","Associate Degree","Closely related","Personalized","Above average","0-2 years",1
1841,"choose","Female",40,"Hispanic","None stated","German","Master Degree","Unrelated","Unpersonalized","Average","0-2 years",0
1842,"choose","Female",55,"White","Mental health history","German","Bachelor Degree","Somewhat related","Personalized","Above average","3-7 years",1
1843,"choose","Male",55,"White","None stated","American","Associate Degree","Somewhat related","Unpersonalized","Average","3-7 years",0
1844,"choose","Male",30,"White","Mental health history","German","Master Degree","Closely related","Personalized","Below average","3-7 years",1
1845,"choose","Female",55,"Asian","Mental health history","American","Bachelor Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
1846,"choose","Non-binary",50,"Black","None stated","American","Bachelor Degree","Closely related","Personalized","Below average","10+ years",1
1847,"choose","Male",45,"Asian","None stated","Indian","Master Degree","Closely related","Unpersonalized","Below average","0-2 years",0
1848,"choose","Male",35,"White","Mental health history","German","Master Degree","Closely related","Personalized","Above average","0-2 years",1
1849,"choose","Female",50,"Asian","Mental health history","German","Master Degree","Somewhat related","Personalized","Average","3-7 years",1
1850,"choose","Non-binary",55,"Hispanic","Mental health history","American","Associate Degree","Closely related","Unpersonalized","Average","0-2 years",0
1851,"choose","Female",30,"Asian","Physical disability","Mexican","Master Degree","Unrelated","Personalized","Below average","3-7 years",0
1852,"choose","Non-binary",35,"White","Mental health history","Mexican","Bachelor Degree","Closely related","Unpersonalized","Average","0-2 years",0
1853,"choose","Female",50,"Asian","None stated","German","Associate Degree","Closely related","Unpersonalized","Above average","10+ years",1
1854,"choose","Female",50,"Asian","Physical disability","American","Master Degree","Unrelated","Personalized","Above average","10+ years",1
1855,"choose","Male",35,"Hispanic","None stated","Mexican","Bachelor Degree","Unrelated","Unpersonalized","Above average","0-2 years",0
