observation_id,scenario,gender,age,race,disability_status,nationality,education,field_of_study,cover_letter,recommendations,experience,chosen
902,1,Female,40,Asian,Mental health history,American,Associate Degree,Somewhat related,Personalized,Above average,3-7 years,1
903,1,Male,35,White,None stated,American,Associate Degree,Unrelated,Unpersonalized,Above average,10+ years,1
904,1,Female,40,White,Mental health history,Indian,Associate Degree,Somewhat related,Personalized,Above average,0-2 years,0
905,1,Female,45,Asian,Physical disability,Indian,Master Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
906,1,Female,35,Hispanic,Mental health history,Canadian,Master Degree,Somewhat related,Personalized,Average,10+ years,1
907,1,Non-binary,50,White,Mental health history,German,Bachelor Degree,Somewhat related,Unpersonalized,Average,10+ years,0
908,1,Male,50,Hispanic,None stated,Mexican,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,1
909,1,Male,30,Hispanic,Mental health history,German,Associate Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
910,1,Non-binary,35,Hispanic,Physical disability,American,Master Degree,Closely related,Personalized,Average,10+ years,1
911,1,Male,35,Asian,Physical disability,Mexican,Associate Degree,Unrelated,Personalized,Average,3-7 years,1
912,1,Female,30,White,Mental health history,Indian,Master Degree,Somewhat related,Personalized,Above average,0-2 years,1
913,1,Female,30,Asian,Physical disability,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Average,10+ years,1
914,1,Male,40,Black,None stated,American,Bachelor Degree,Somewhat related,Personalized,Above average,10+ years,1
915,1,Female,55,Black,None stated,Indian,Master Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
916,1,Non-binary,35,Hispanic,None stated,American,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
917,1,Female,40,Hispanic,None stated,German,Bachelor Degree,Unrelated,Unpersonalized,Average,3-7 years,0
918,1,Female,55,White,Mental health history,Mexican,Bachelor Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
919,1,Male,30,Asian,Physical disability,Mexican,Bachelor Degree,Somewhat related,Personalized,Above average,3-7 years,1
920,1,Non-binary,55,White,Physical disability,American,Associate Degree,Closely related,Unpersonalized,Below average,0-2 years,0
921,1,Female,30,White,Physical disability,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
922,1,Female,40,Hispanic,Physical disability,American,Master Degree,Somewhat related,Unpersonalized,Below average,10+ years,1
923,1,Non-binary,35,Asian,Mental health history,German,Associate Degree,Closely related,Unpersonalized,Above average,10+ years,0
924,1,Male,45,Hispanic,Mental health history,Indian,Associate Degree,Unrelated,Personalized,Average,3-7 years,0
925,1,Female,30,Asian,None stated,Canadian,Bachelor Degree,Unrelated,Personalized,Above average,10+ years,1
926,1,Female,45,White,None stated,Indian,Master Degree,Somewhat related,Personalized,Average,0-2 years,0
927,1,Female,50,Black,None stated,Indian,Master Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
928,1,Female,40,Asian,None stated,Mexican,Associate Degree,Somewhat related,Personalized,Above average,0-2 years,0
929,1,Female,30,White,None stated,German,Bachelor Degree,Somewhat related,Personalized,Above average,3-7 years,1
930,1,Non-binary,45,White,Mental health history,Mexican,Associate Degree,Closely related,Unpersonalized,Above average,10+ years,1
931,1,Female,40,Black,Mental health history,Mexican,Master Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
932,1,Non-binary,50,Hispanic,None stated,Canadian,Associate Degree,Unrelated,Unpersonalized,Average,3-7 years,0
933,1,Male,55,Hispanic,Physical disability,Indian,Master Degree,Unrelated,Personalized,Average,10+ years,0
934,1,Non-binary,30,Hispanic,None stated,Mexican,Associate Degree,Closely related,Unpersonalized,Below average,0-2 years,0
935,1,Female,40,Hispanic,Physical disability,Mexican,Master Degree,Unrelated,Personalized,Average,0-2 years,0
936,1,Male,30,Asian,Physical disability,Mexican,Bachelor Degree,Somewhat related,Personalized,Average,3-7 years,1
937,1,Male,35,Hispanic,None stated,Canadian,Master Degree,Unrelated,Unpersonalized,Below average,10+ years,1
938,1,Female,50,White,None stated,American,Master Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
939,1,Female,55,Asian,None stated,American,Bachelor Degree,Unrelated,Personalized,Below average,10+ years,1
940,1,Female,50,Black,Physical disability,Canadian,Associate Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
941,1,Female,30,White,Physical disability,Indian,Bachelor Degree,Somewhat related,Personalized,Average,10+ years,1
942,1,Male,50,Black,None stated,German,Bachelor Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
943,1,Male,40,Black,None stated,Mexican,Master Degree,Closely related,Unpersonalized,Average,0-2 years,0
944,1,Non-binary,35,Hispanic,Mental health history,Mexican,Master Degree,Closely related,Unpersonalized,Below average,10+ years,0
945,1,Male,55,Hispanic,None stated,German,Bachelor Degree,Closely related,Unpersonalized,Average,10+ years,1
946,1,Male,30,White,Physical disability,Mexican,Bachelor Degree,Closely related,Personalized,Below average,0-2 years,0
947,1,Female,50,Asian,Mental health history,Indian,Bachelor Degree,Closely related,Unpersonalized,Average,10+ years,0
948,1,Female,40,White,Physical disability,American,Associate Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
949,1,Male,30,Black,None stated,American,Bachelor Degree,Somewhat related,Personalized,Below average,10+ years,1
950,1,Non-binary,45,Hispanic,Mental health history,Indian,Master Degree,Somewhat related,Personalized,Above average,0-2 years,1
951,1,Male,30,Black,Mental health history,Indian,Associate Degree,Closely related,Personalized,Above average,0-2 years,1
952,1,Male,50,White,None stated,Indian,Associate Degree,Somewhat related,Unpersonalized,Above average,3-7 years,0
953,1,Male,50,Hispanic,None stated,German,Bachelor Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
954,1,Male,50,Asian,Physical disability,American,Master Degree,Unrelated,Personalized,Below average,3-7 years,0
955,1,Non-binary,35,White,Mental health history,German,Associate Degree,Somewhat related,Personalized,Above average,3-7 years,1
956,1,Male,30,Black,None stated,American,Bachelor Degree,Closely related,Personalized,Below average,3-7 years,1
957,1,Male,50,Hispanic,Physical disability,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Average,3-7 years,0
958,1,Female,35,Black,Mental health history,Canadian,Bachelor Degree,Somewhat related,Personalized,Below average,0-2 years,0
959,1,Female,45,Asian,Physical disability,German,Bachelor Degree,Closely related,Personalized,Above average,10+ years,1
960,1,Non-binary,35,Asian,None stated,American,Master Degree,Closely related,Personalized,Above average,0-2 years,1
961,1,Non-binary,45,Hispanic,Physical disability,Indian,Associate Degree,Closely related,Personalized,Average,0-2 years,0
962,1,Male,50,Asian,Mental health history,American,Bachelor Degree,Somewhat related,Personalized,Below average,10+ years,1
963,1,Male,30,White,Physical disability,Mexican,Master Degree,Closely related,Personalized,Above average,3-7 years,1
964,1,Female,40,White,Physical disability,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Above average,10+ years,0
965,1,Male,50,Hispanic,None stated,Mexican,Master Degree,Closely related,Unpersonalized,Below average,3-7 years,1
966,1,Non-binary,40,Asian,Physical disability,Indian,Bachelor Degree,Unrelated,Personalized,Below average,10+ years,0
967,1,Male,30,White,Physical disability,American,Bachelor Degree,Somewhat related,Personalized,Average,3-7 years,1
968,1,Non-binary,45,Black,None stated,Mexican,Master Degree,Unrelated,Unpersonalized,Average,0-2 years,0
969,1,Male,30,White,Mental health history,Mexican,Associate Degree,Somewhat related,Personalized,Below average,0-2 years,0
970,1,Non-binary,40,Black,Physical disability,German,Bachelor Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
971,1,Non-binary,50,White,None stated,German,Bachelor Degree,Closely related,Unpersonalized,Average,10+ years,1
972,1,Male,35,Black,Mental health history,German,Associate Degree,Closely related,Personalized,Average,10+ years,1
973,1,Male,35,Asian,Physical disability,Canadian,Master Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
974,1,Male,35,White,Physical disability,Indian,Associate Degree,Unrelated,Personalized,Below average,10+ years,0
975,1,Male,55,Black,Mental health history,Indian,Bachelor Degree,Unrelated,Unpersonalized,Average,3-7 years,0
976,1,Female,35,White,None stated,German,Master Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
977,1,Non-binary,30,Black,None stated,American,Associate Degree,Unrelated,Personalized,Above average,3-7 years,1
978,1,Female,40,Asian,None stated,Indian,Master Degree,Somewhat related,Unpersonalized,Average,10+ years,1
979,1,Non-binary,50,Black,Physical disability,German,Associate Degree,Closely related,Unpersonalized,Average,10+ years,0
980,1,Non-binary,45,White,Physical disability,American,Master Degree,Closely related,Unpersonalized,Below average,0-2 years,0
981,1,Male,35,Hispanic,Mental health history,Indian,Bachelor Degree,Unrelated,Personalized,Above average,0-2 years,0
982,1,Female,35,Asian,Physical disability,German,Associate Degree,Unrelated,Unpersonalized,Above average,10+ years,0
983,1,Non-binary,40,Hispanic,None stated,Indian,Bachelor Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
984,1,Female,40,Black,Physical disability,American,Bachelor Degree,Unrelated,Personalized,Below average,10+ years,1
985,1,Male,40,Asian,Physical disability,American,Associate Degree,Unrelated,Personalized,Above average,3-7 years,0
986,1,Male,45,White,None stated,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
987,1,Male,40,Black,Physical disability,Mexican,Master Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
988,1,Male,35,Asian,None stated,Mexican,Associate Degree,Somewhat related,Personalized,Below average,3-7 years,0
989,1,Non-binary,40,Asian,Physical disability,Mexican,Master Degree,Unrelated,Personalized,Below average,0-2 years,0
990,1,Female,30,Asian,None stated,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
991,1,Female,55,Black,Physical disability,Canadian,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
992,1,Female,50,Black,Physical disability,Mexican,Master Degree,Closely related,Personalized,Above average,0-2 years,1
993,1,Non-binary,55,Hispanic,Mental health history,Indian,Master Degree,Closely related,Unpersonalized,Average,10+ years,1
994,1,Non-binary,55,Black,Physical disability,German,Master Degree,Closely related,Personalized,Above average,3-7 years,1
995,1,Female,50,Hispanic,None stated,Indian,Master Degree,Closely related,Personalized,Average,0-2 years,1
996,1,Female,50,Hispanic,Mental health history,Indian,Associate Degree,Unrelated,Personalized,Above average,3-7 years,0
997,1,Non-binary,40,White,Mental health history,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
998,1,Female,50,Black,Physical disability,American,Bachelor Degree,Somewhat related,Personalized,Above average,3-7 years,1
999,1,Non-binary,45,White,None stated,Mexican,Bachelor Degree,Somewhat related,Personalized,Below average,10+ years,1
1000,1,Female,45,Black,Physical disability,Canadian,Master Degree,Closely related,Personalized,Below average,10+ years,1
1001,1,Non-binary,50,White,None stated,Canadian,Associate Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
1002,1,Non-binary,50,Hispanic,None stated,German,Bachelor Degree,Somewhat related,Unpersonalized,Average,10+ years,0
1003,1,Female,30,White,None stated,American,Bachelor Degree,Unrelated,Personalized,Average,3-7 years,1
1004,1,Female,35,White,None stated,Mexican,Bachelor Degree,Closely related,Unpersonalized,Average,3-7 years,1
1005,1,Female,35,Hispanic,Physical disability,Indian,Master Degree,Closely related,Unpersonalized,Below average,10+ years,1
1006,1,Non-binary,30,Hispanic,None stated,German,Bachelor Degree,Closely related,Unpersonalized,Average,10+ years,1
1007,1,Non-binary,30,Asian,None stated,Indian,Associate Degree,Somewhat related,Personalized,Above average,0-2 years,0
1008,1,Non-binary,30,White,Physical disability,American,Associate Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
1009,1,Male,40,Asian,Physical disability,Indian,Bachelor Degree,Somewhat related,Unpersonalized,Average,3-7 years,0
1010,1,Non-binary,45,Black,Mental health history,American,Master Degree,Closely related,Unpersonalized,Average,3-7 years,0
1011,1,Female,45,Asian,Mental health history,Mexican,Associate Degree,Unrelated,Unpersonalized,Average,0-2 years,0
1012,1,Non-binary,40,Asian,Physical disability,Indian,Associate Degree,Somewhat related,Personalized,Below average,0-2 years,0
1013,1,Female,35,Asian,Physical disability,Indian,Master Degree,Closely related,Personalized,Average,10+ years,1
1014,1,Male,40,Hispanic,Mental health history,Indian,Associate Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
1015,1,Male,45,Black,None stated,American,Master Degree,Somewhat related,Personalized,Below average,3-7 years,0
1016,1,Male,40,Asian,Mental health history,German,Associate Degree,Unrelated,Personalized,Above average,0-2 years,0
1017,1,Non-binary,55,Black,None stated,Canadian,Associate Degree,Closely related,Personalized,Above average,3-7 years,1
1018,1,Female,45,Hispanic,Mental health history,German,Master Degree,Closely related,Personalized,Below average,3-7 years,1
1019,1,Non-binary,50,Hispanic,Physical disability,German,Bachelor Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
1020,1,Female,50,Black,Mental health history,Mexican,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,1
1021,1,Female,30,Black,Mental health history,Mexican,Master Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
1022,1,Non-binary,30,White,Physical disability,American,Master Degree,Unrelated,Unpersonalized,Average,3-7 years,0
1023,1,Male,30,Hispanic,Physical disability,American,Master Degree,Closely related,Unpersonalized,Below average,0-2 years,0
